Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-24 09:56:00-04:00,167.72999572753906,167.8300018310547,167.42999267578125,167.5,167.5,235937
2024-04-24 09:57:00-04:00,167.5,167.66000366210938,167.4600067138672,167.49000549316406,167.49000549316406,142126
2024-04-24 09:58:00-04:00,167.52000427246094,167.72999572753906,167.52000427246094,167.72999572753906,167.72999572753906,92634
2024-04-24 09:59:00-04:00,167.72999572753906,167.75,167.44000244140625,167.52999877929688,167.52999877929688,159431
2024-04-24 10:00:00-04:00,167.5399932861328,167.7100067138672,167.5189971923828,167.6300048828125,167.6300048828125,247673
2024-04-24 10:01:00-04:00,167.6699981689453,167.83999633789062,167.58999633789062,167.83999633789062,167.83999633789062,117508
2024-04-24 10:02:00-04:00,167.82000732421875,168.0399932861328,167.7830047607422,168.0269012451172,168.0269012451172,218188
2024-04-24 10:03:00-04:00,168.02000427246094,168.10000610351562,167.81500244140625,167.99000549316406,167.99000549316406,237944
2024-04-24 10:04:00-04:00,167.9846954345703,168.11000061035156,167.9770050048828,168.0,168.0,162817
2024-04-24 10:05:00-04:00,167.99000549316406,168.14010620117188,167.95010375976562,168.05999755859375,168.05999755859375,168405
2024-04-24 10:06:00-04:00,168.05499267578125,168.25999450683594,168.00999450683594,168.24000549316406,168.24000549316406,170276
2024-04-24 10:07:00-04:00,168.22999572753906,168.3000030517578,168.11500549316406,168.17999267578125,168.17999267578125,144008
2024-04-24 10:08:00-04:00,168.1999969482422,168.22500610351562,168.00999450683594,168.00999450683594,168.00999450683594,108538
2024-04-24 10:09:00-04:00,168.02000427246094,168.07000732421875,167.9499969482422,168.06500244140625,168.06500244140625,104445
2024-04-24 10:10:00-04:00,168.07000732421875,168.10000610351562,167.9550018310547,168.0198974609375,168.0198974609375,92443
2024-04-24 10:11:00-04:00,168.02999877929688,168.10000610351562,167.9600067138672,168.05499267578125,168.05499267578125,87389
2024-04-24 10:12:00-04:00,168.0399932861328,168.22999572753906,168.0,168.14500427246094,168.14500427246094,112464
2024-04-24 10:13:00-04:00,168.13999938964844,168.14999389648438,167.94000244140625,167.9949951171875,167.9949951171875,90318
2024-04-24 10:14:00-04:00,167.9915008544922,168.02999877929688,167.95199584960938,167.98989868164062,167.98989868164062,114322
2024-04-24 10:15:00-04:00,167.99000549316406,168.02999877929688,167.8896942138672,168.02999877929688,168.02999877929688,121307
2024-04-24 10:16:00-04:00,168.0299072265625,168.07000732421875,167.86000061035156,167.99000549316406,167.99000549316406,125623
2024-04-24 10:17:00-04:00,167.98500061035156,168.05999755859375,167.89999389648438,167.9499969482422,167.9499969482422,100894
2024-04-24 10:18:00-04:00,167.9600067138672,168.0,167.8249969482422,167.86500549316406,167.86500549316406,94223
2024-04-24 10:19:00-04:00,167.8699951171875,167.93499755859375,167.78500366210938,167.8699951171875,167.8699951171875,90311
2024-04-24 10:20:00-04:00,167.87010192871094,167.97000122070312,167.83999633789062,167.88699340820312,167.88699340820312,69690
2024-04-24 10:21:00-04:00,167.8800048828125,167.92999267578125,167.86000061035156,167.86000061035156,167.86000061035156,64173
2024-04-24 10:22:00-04:00,167.86000061035156,168.0,167.85499572753906,167.97500610351562,167.97500610351562,74153
2024-04-24 10:23:00-04:00,167.9720001220703,168.10000610351562,167.90499877929688,167.90969848632812,167.90969848632812,124545
2024-04-24 10:24:00-04:00,167.91000366210938,168.0500030517578,167.91000366210938,167.94000244140625,167.94000244140625,76647
2024-04-24 10:25:00-04:00,167.95199584960938,168.0399932861328,167.89999389648438,167.90499877929688,167.90499877929688,84455
2024-04-24 10:26:00-04:00,167.91000366210938,168.11000061035156,167.90260314941406,168.07220458984375,168.07220458984375,78600
2024-04-24 10:27:00-04:00,168.0800018310547,168.10499572753906,167.94000244140625,168.01910400390625,168.01910400390625,95430
2024-04-24 10:28:00-04:00,168.00999450683594,168.0399932861328,167.9600067138672,168.02540588378906,168.02540588378906,70793
2024-04-24 10:29:00-04:00,168.02999877929688,168.05999755859375,167.9600067138672,167.9949951171875,167.9949951171875,95203
2024-04-24 10:30:00-04:00,167.9949951171875,168.11000061035156,167.9949951171875,168.04739379882812,168.04739379882812,100400
2024-04-24 10:31:00-04:00,168.0500030517578,168.19000244140625,168.03500366210938,168.07989501953125,168.07989501953125,167678
2024-04-24 10:32:00-04:00,168.0800018310547,168.15499877929688,168.02999877929688,168.02999877929688,168.02999877929688,104181
2024-04-24 10:33:00-04:00,168.0,168.02000427246094,167.88059997558594,167.89500427246094,167.89500427246094,98973
2024-04-24 10:34:00-04:00,167.88999938964844,167.9199981689453,167.8000030517578,167.8800048828125,167.8800048828125,96513
2024-04-24 10:35:00-04:00,167.88499450683594,167.94869995117188,167.82000732421875,167.92999267578125,167.92999267578125,83857
2024-04-24 10:36:00-04:00,167.92999267578125,168.1199951171875,167.92999267578125,168.05499267578125,168.05499267578125,103875
2024-04-24 10:37:00-04:00,168.0500030517578,168.1999969482422,168.0399932861328,168.17689514160156,168.17689514160156,81410
2024-04-24 10:38:00-04:00,168.17999267578125,168.27999877929688,168.10499572753906,168.11000061035156,168.11000061035156,113894
2024-04-24 10:39:00-04:00,168.11000061035156,168.1199951171875,168.0050048828125,168.0050048828125,168.0050048828125,93562
2024-04-24 10:40:00-04:00,168.0,168.0500030517578,167.88099670410156,167.89089965820312,167.89089965820312,92965
2024-04-24 10:41:00-04:00,167.88999938964844,167.92999267578125,167.8000030517578,167.8231964111328,167.8231964111328,84376
2024-04-24 10:42:00-04:00,167.8300018310547,167.89999389648438,167.72999572753906,167.78500366210938,167.78500366210938,88572
2024-04-24 10:43:00-04:00,167.7899932861328,167.8699951171875,167.77999877929688,167.83999633789062,167.83999633789062,88373
2024-04-24 10:44:00-04:00,167.8300018310547,167.8300018310547,167.7082061767578,167.7082061767578,167.7082061767578,60466
2024-04-24 10:45:00-04:00,167.70989990234375,167.72500610351562,167.58999633789062,167.61000061035156,167.61000061035156,87905
2024-04-24 10:46:00-04:00,167.61000061035156,167.67999267578125,167.5601043701172,167.5699005126953,167.5699005126953,120226
2024-04-24 10:47:00-04:00,167.56500244140625,167.63999938964844,167.52000427246094,167.5749969482422,167.5749969482422,109049
2024-04-24 10:48:00-04:00,167.5850067138672,167.72000122070312,167.5800018310547,167.69500732421875,167.69500732421875,80276
2024-04-24 10:49:00-04:00,167.68499755859375,167.8249969482422,167.64999389648438,167.8249969482422,167.8249969482422,98555
2024-04-24 10:50:00-04:00,167.82000732421875,167.85000610351562,167.74000549316406,167.77000427246094,167.77000427246094,84863
2024-04-24 10:51:00-04:00,167.76499938964844,167.85499572753906,167.72999572753906,167.75,167.75,79096
2024-04-24 10:52:00-04:00,167.72999572753906,167.80999755859375,167.6999969482422,167.8000030517578,167.8000030517578,80564
2024-04-24 10:53:00-04:00,167.81500244140625,167.83999633789062,167.74009704589844,167.7550048828125,167.7550048828125,53935
2024-04-24 10:54:00-04:00,167.7550048828125,167.82000732421875,167.7449951171875,167.81500244140625,167.81500244140625,73703
2024-04-24 10:55:00-04:00,167.81500244140625,167.91000366210938,167.80140686035156,167.80999755859375,167.80999755859375,112080
2024-04-24 10:56:00-04:00,167.8157958984375,167.8300018310547,167.76499938964844,167.7899932861328,167.7899932861328,60583
2024-04-24 10:57:00-04:00,167.7899932861328,167.8000030517578,167.75,167.77000427246094,167.77000427246094,63756
2024-04-24 10:58:00-04:00,167.77000427246094,167.86000061035156,167.77000427246094,167.82449340820312,167.82449340820312,57814
2024-04-24 10:59:00-04:00,167.82110595703125,167.8300018310547,167.67999267578125,167.71499633789062,167.71499633789062,65637
2024-04-24 11:00:00-04:00,167.72799682617188,167.8282012939453,167.72000122070312,167.77000427246094,167.77000427246094,73312
2024-04-24 11:01:00-04:00,167.77000427246094,167.88999938964844,167.71499633789062,167.8800048828125,167.8800048828125,68497
2024-04-24 11:02:00-04:00,167.875,168.0500030517578,167.875,168.00970458984375,168.00970458984375,125424
2024-04-24 11:03:00-04:00,168.0050048828125,168.05499267578125,167.97500610351562,167.9949951171875,167.9949951171875,136551
2024-04-24 11:04:00-04:00,168.0,168.02999877929688,167.9499969482422,167.97500610351562,167.97500610351562,87753
2024-04-24 11:05:00-04:00,167.9550018310547,168.1199951171875,167.9333038330078,168.08999633789062,168.08999633789062,95807
2024-04-24 11:06:00-04:00,168.0850067138672,168.16000366210938,168.0749969482422,168.11500549316406,168.11500549316406,102738
2024-04-24 11:07:00-04:00,168.11500549316406,168.17999267578125,168.01499938964844,168.14500427246094,168.14500427246094,116262
2024-04-24 11:08:00-04:00,168.16319274902344,168.19000244140625,167.97999572753906,168.0800018310547,168.0800018310547,89219
2024-04-24 11:09:00-04:00,168.08999633789062,168.08999633789062,167.99000549316406,167.9949951171875,167.9949951171875,99395
2024-04-24 11:10:00-04:00,168.0,168.0500030517578,167.99000549316406,167.9949951171875,167.9949951171875,95934
2024-04-24 11:11:00-04:00,167.99989318847656,168.0050048828125,167.91000366210938,167.91000366210938,167.91000366210938,113152
2024-04-24 11:12:00-04:00,167.91879272460938,167.92999267578125,167.83009338378906,167.83999633789062,167.83999633789062,90591
2024-04-24 11:13:00-04:00,167.83999633789062,167.88999938964844,167.80039978027344,167.80499267578125,167.80499267578125,54815
2024-04-24 11:14:00-04:00,167.8000030517578,167.80999755859375,167.71499633789062,167.75,167.75,95282
2024-04-24 11:15:00-04:00,167.7550048828125,167.83999633789062,167.75,167.7949981689453,167.7949981689453,80973
2024-04-24 11:16:00-04:00,167.7899932861328,167.8249969482422,167.77499389648438,167.80499267578125,167.80499267578125,63923
2024-04-24 11:17:00-04:00,167.80499267578125,167.97999572753906,167.80499267578125,167.93699645996094,167.93699645996094,137322
2024-04-24 11:18:00-04:00,167.94000244140625,167.9600067138672,167.875,167.9199981689453,167.9199981689453,64373
2024-04-24 11:19:00-04:00,167.92999267578125,167.9600067138672,167.9250030517578,167.9512939453125,167.9512939453125,40411
2024-04-24 11:20:00-04:00,167.94500732421875,168.0800018310547,167.9326934814453,168.03529357910156,168.03529357910156,78409
2024-04-24 11:21:00-04:00,168.02999877929688,168.0500030517578,167.9600067138672,168.02000427246094,168.02000427246094,37528
2024-04-24 11:22:00-04:00,168.00999450683594,168.10000610351562,167.97999572753906,168.02999877929688,168.02999877929688,85279
2024-04-24 11:23:00-04:00,168.02999877929688,168.02999877929688,167.97000122070312,168.0070037841797,168.0070037841797,40877
2024-04-24 11:24:00-04:00,168.0,168.02000427246094,167.97999572753906,167.97999572753906,167.97999572753906,56294
2024-04-24 11:25:00-04:00,167.97000122070312,168.02499389648438,167.9499969482422,167.97500610351562,167.97500610351562,89809
2024-04-24 11:26:00-04:00,167.97000122070312,167.97000122070312,167.89999389648438,167.9250030517578,167.9250030517578,53453
2024-04-24 11:27:00-04:00,167.9250030517578,168.02000427246094,167.9199981689453,168.00999450683594,168.00999450683594,98161
2024-04-24 11:28:00-04:00,168.00999450683594,168.00999450683594,167.91299438476562,167.9149932861328,167.9149932861328,89595
2024-04-24 11:29:00-04:00,167.9116973876953,167.92999267578125,167.83999633789062,167.9199981689453,167.9199981689453,65112
2024-04-24 11:30:00-04:00,167.9250030517578,168.05499267578125,167.91000366210938,168.02000427246094,168.02000427246094,65798
2024-04-24 11:31:00-04:00,168.02200317382812,168.10000610351562,168.02000427246094,168.0500030517578,168.0500030517578,54523
2024-04-24 11:32:00-04:00,168.0540008544922,168.16000366210938,168.0500030517578,168.09930419921875,168.09930419921875,49095
2024-04-24 11:33:00-04:00,168.10000610351562,168.1999969482422,168.10000610351562,168.13999938964844,168.13999938964844,43794
2024-04-24 11:34:00-04:00,168.1300048828125,168.1300048828125,168.02000427246094,168.0800018310547,168.0800018310547,51285
2024-04-24 11:35:00-04:00,168.07000732421875,168.19000244140625,168.07000732421875,168.1649932861328,168.1649932861328,65266
2024-04-24 11:36:00-04:00,168.16000366210938,168.17999267578125,168.13499450683594,168.1699981689453,168.1699981689453,60368
2024-04-24 11:37:00-04:00,168.1699981689453,168.25,168.1649932861328,168.2449951171875,168.2449951171875,84594
2024-04-24 11:38:00-04:00,168.24789428710938,168.37899780273438,168.22999572753906,168.37890625,168.37890625,134238
2024-04-24 11:39:00-04:00,168.3800048828125,168.4199981689453,168.36309814453125,168.375,168.375,111970
2024-04-24 11:40:00-04:00,168.3800048828125,168.39500427246094,168.3000030517578,168.35000610351562,168.35000610351562,82975
2024-04-24 11:41:00-04:00,168.35000610351562,168.3699951171875,168.22999572753906,168.2550048828125,168.2550048828125,85727
2024-04-24 11:42:00-04:00,168.2550048828125,168.25999450683594,168.13499450683594,168.1436004638672,168.1436004638672,113075
2024-04-24 11:43:00-04:00,168.14500427246094,168.16000366210938,168.0399932861328,168.0800018310547,168.0800018310547,173195
2024-04-24 11:44:00-04:00,168.0800018310547,168.0850067138672,167.9499969482422,168.0050048828125,168.0050048828125,184458
2024-04-24 11:45:00-04:00,168.00999450683594,168.0500030517578,167.93499755859375,168.0,168.0,140822
2024-04-24 11:46:00-04:00,168.0,168.0399932861328,167.97999572753906,168.0,168.0,69043
2024-04-24 11:48:00-04:00,168.17999267578125,168.27499389648438,168.17010498046875,168.23500061035156,168.23500061035156,168660
2024-04-24 11:49:00-04:00,168.22000122070312,168.3699951171875,168.22000122070312,168.36500549316406,168.36500549316406,210421
2024-04-24 11:50:00-04:00,168.3699951171875,168.39999389648438,168.3300018310547,168.36500549316406,168.36500549316406,82279
2024-04-24 11:51:00-04:00,168.35499572753906,168.5128936767578,168.3300018310547,168.5128936767578,168.5128936767578,132656
2024-04-24 11:52:00-04:00,168.51280212402344,168.56500244140625,168.44000244140625,168.4499053955078,168.4499053955078,101319
2024-04-24 11:53:00-04:00,168.44259643554688,168.5050048828125,168.42999267578125,168.5050048828125,168.5050048828125,87717
2024-04-24 11:54:00-04:00,168.5,168.59939575195312,168.49000549316406,168.58749389648438,168.58749389648438,103767
2024-04-24 11:55:00-04:00,168.5800018310547,168.60000610351562,168.41000366210938,168.5800018310547,168.5800018310547,261712
2024-04-24 11:56:00-04:00,168.5800018310547,168.60000610351562,168.47999572753906,168.4949951171875,168.4949951171875,91097
2024-04-24 11:57:00-04:00,168.5,168.64999389648438,168.5,168.62869262695312,168.62869262695312,122063
2024-04-24 11:58:00-04:00,168.625,168.69000244140625,168.60499572753906,168.62330627441406,168.62330627441406,126279
2024-04-24 11:59:00-04:00,168.61000061035156,168.72000122070312,168.54649353027344,168.6083984375,168.6083984375,190522
2024-04-24 12:00:00-04:00,168.59030151367188,168.64999389648438,168.5800018310547,168.63999938964844,168.63999938964844,96487
2024-04-24 12:01:00-04:00,168.63499450683594,168.72999572753906,168.63499450683594,168.6750030517578,168.6750030517578,132659
2024-04-24 12:02:00-04:00,168.6750030517578,168.74000549316406,168.6750030517578,168.72500610351562,168.72500610351562,81860
2024-04-24 12:03:00-04:00,168.7200927734375,168.99000549316406,168.7200927734375,168.99000549316406,168.99000549316406,149225
2024-04-24 12:04:00-04:00,168.9824981689453,169.27499389648438,168.9824981689453,169.21009826660156,169.21009826660156,289235
2024-04-24 12:05:00-04:00,169.21499633789062,169.22999572753906,169.04339599609375,169.0500030517578,169.0500030517578,178197
2024-04-24 12:06:00-04:00,169.05540466308594,169.11000061035156,169.0,169.09359741210938,169.09359741210938,130691
2024-04-24 12:07:00-04:00,169.09500122070312,169.13999938964844,169.00999450683594,169.05999755859375,169.05999755859375,127007
2024-04-24 12:08:00-04:00,169.07000732421875,169.1699981689453,169.05999755859375,169.1300048828125,169.1300048828125,131260
2024-04-24 12:09:00-04:00,169.13499450683594,169.13999938964844,169.0,169.0198974609375,169.0198974609375,119449
2024-04-24 12:10:00-04:00,169.02000427246094,169.03990173339844,168.9199981689453,169.00990295410156,169.00990295410156,197042
2024-04-24 12:11:00-04:00,169.00010681152344,169.07000732421875,168.94000244140625,169.0399932861328,169.0399932861328,122624
2024-04-24 12:12:00-04:00,169.0399932861328,169.04739379882812,168.86000061035156,168.90499877929688,168.90499877929688,97275
2024-04-24 12:13:00-04:00,168.90989685058594,168.9499969482422,168.84500122070312,168.88999938964844,168.88999938964844,105895
2024-04-24 12:14:00-04:00,168.8800048828125,168.88999938964844,168.63999938964844,168.7899932861328,168.7899932861328,160608
2024-04-24 12:15:00-04:00,168.8000030517578,168.83999633789062,168.74000549316406,168.74000549316406,168.74000549316406,62299
2024-04-24 12:16:00-04:00,168.75,168.8372039794922,168.7209930419922,168.7899932861328,168.7899932861328,67594
2024-04-24 12:17:00-04:00,168.7899932861328,168.7949981689453,168.75,168.75999450683594,168.75999450683594,78328
2024-04-24 12:18:00-04:00,168.75,168.75999450683594,168.50999450683594,168.53500366210938,168.53500366210938,105291
2024-04-24 12:19:00-04:00,168.5301055908203,168.5399932861328,168.39500427246094,168.4550018310547,168.4550018310547,93614
2024-04-24 12:20:00-04:00,168.4550018310547,168.47000122070312,168.40499877929688,168.42999267578125,168.42999267578125,64783
2024-04-24 12:21:00-04:00,168.4199981689453,168.42559814453125,168.35000610351562,168.3800048828125,168.3800048828125,70265
2024-04-24 12:22:00-04:00,168.375,168.4499969482422,168.33999633789062,168.3459014892578,168.3459014892578,86074
2024-04-24 12:23:00-04:00,168.35000610351562,168.35499572753906,168.2512969970703,168.30499267578125,168.30499267578125,76683
2024-04-24 12:24:00-04:00,168.3000030517578,168.39610290527344,168.29010009765625,168.39500427246094,168.39500427246094,67386
2024-04-24 12:25:00-04:00,168.38999938964844,168.50999450683594,168.38999938964844,168.5050048828125,168.5050048828125,83758
2024-04-24 12:26:00-04:00,168.50999450683594,168.58990478515625,168.4949951171875,168.5850067138672,168.5850067138672,94875
2024-04-24 12:27:00-04:00,168.5800018310547,168.67520141601562,168.5800018310547,168.66000366210938,168.66000366210938,94255
2024-04-24 12:28:00-04:00,168.66099548339844,168.69000244140625,168.60000610351562,168.66299438476562,168.66299438476562,75232
2024-04-24 12:29:00-04:00,168.6699981689453,168.72999572753906,168.60000610351562,168.72500610351562,168.72500610351562,99908
2024-04-24 12:30:00-04:00,168.72500610351562,168.74000549316406,168.6199951171875,168.62989807128906,168.62989807128906,113102
2024-04-24 12:31:00-04:00,168.625,168.625,168.39500427246094,168.44500732421875,168.44500732421875,160281
2024-04-24 12:32:00-04:00,168.4550018310547,168.5399932861328,168.35499572753906,168.4499969482422,168.4499969482422,101244
2024-04-24 12:33:00-04:00,168.4499969482422,168.5449981689453,168.4499969482422,168.52999877929688,168.52999877929688,62601
2024-04-24 12:34:00-04:00,168.53500366210938,168.5749969482422,168.5,168.5749969482422,168.5749969482422,82648
2024-04-24 12:35:00-04:00,168.6199951171875,168.77999877929688,168.59500122070312,168.71499633789062,168.71499633789062,121753
2024-04-24 12:36:00-04:00,168.71499633789062,168.7899932861328,168.6300048828125,168.63999938964844,168.63999938964844,96753
2024-04-24 12:37:00-04:00,168.61500549316406,168.69500732421875,168.60000610351562,168.6750030517578,168.6750030517578,62444
2024-04-24 12:38:00-04:00,168.6699981689453,168.85000610351562,168.64999389648438,168.8227996826172,168.8227996826172,103635
2024-04-24 12:39:00-04:00,168.82400512695312,168.8350067138672,168.74000549316406,168.76499938964844,168.76499938964844,60425
2024-04-24 12:40:00-04:00,168.7698974609375,168.77000427246094,168.6750030517578,168.6750030517578,168.6750030517578,47255
2024-04-24 12:41:00-04:00,168.6699981689453,168.69000244140625,168.6199951171875,168.63999938964844,168.63999938964844,37801
2024-04-24 12:42:00-04:00,168.63999938964844,168.69000244140625,168.63999938964844,168.64999389648438,168.64999389648438,52135
2024-04-24 12:43:00-04:00,168.66000366210938,168.69000244140625,168.51499938964844,168.52000427246094,168.52000427246094,110897
2024-04-24 12:44:00-04:00,168.50999450683594,168.52000427246094,168.32000732421875,168.3300018310547,168.3300018310547,155112
2024-04-24 12:45:00-04:00,168.3249969482422,168.4149932861328,168.24000549316406,168.2550048828125,168.2550048828125,103658
2024-04-24 12:46:00-04:00,168.25,168.3000030517578,168.2100067138672,168.2613983154297,168.2613983154297,111980
2024-04-24 12:47:00-04:00,168.25999450683594,168.2884063720703,168.1699981689453,168.19119262695312,168.19119262695312,76302
2024-04-24 12:48:00-04:00,168.2050018310547,168.22000122070312,168.1199951171875,168.19500732421875,168.19500732421875,69118
2024-04-24 12:49:00-04:00,168.17999267578125,168.22500610351562,168.16000366210938,168.16009521484375,168.16009521484375,58049
2024-04-24 12:50:00-04:00,168.1649932861328,168.2100067138672,168.11000061035156,168.2100067138672,168.2100067138672,47497
2024-04-24 12:51:00-04:00,168.2100067138672,168.25,168.13040161132812,168.15350341796875,168.15350341796875,51962
2024-04-24 12:52:00-04:00,168.14999389648438,168.32000732421875,168.14999389648438,168.30990600585938,168.30990600585938,79670
2024-04-24 12:53:00-04:00,168.30499267578125,168.3350067138672,168.25999450683594,168.3350067138672,168.3350067138672,61193
2024-04-24 12:54:00-04:00,168.3249969482422,168.3800048828125,168.3249969482422,168.33999633789062,168.33999633789062,47735
2024-04-24 12:55:00-04:00,168.3300018310547,168.34500122070312,168.3000030517578,168.3300018310547,168.3300018310547,98939
2024-04-24 12:56:00-04:00,168.3300018310547,168.37030029296875,168.30999755859375,168.35000610351562,168.35000610351562,43844
2024-04-24 12:57:00-04:00,168.33999633789062,168.39500427246094,168.3300018310547,168.38999938964844,168.38999938964844,88123
2024-04-24 12:58:00-04:00,168.38999938964844,168.43499755859375,168.3699951171875,168.375,168.375,37287
2024-04-24 12:59:00-04:00,168.375,168.39999389648438,168.3300018310547,168.35499572753906,168.35499572753906,58278
2024-04-24 13:00:00-04:00,168.35989379882812,168.35989379882812,168.25100708007812,168.3300018310547,168.3300018310547,66735
2024-04-24 13:01:00-04:00,168.3300018310547,168.37510681152344,168.32000732421875,168.34910583496094,168.34910583496094,60864
2024-04-24 13:02:00-04:00,168.33999633789062,168.38499450683594,168.30999755859375,168.36500549316406,168.36500549316406,49536
2024-04-24 13:03:00-04:00,168.36000061035156,168.4149932861328,168.2899932861328,168.40499877929688,168.40499877929688,71886
2024-04-24 13:04:00-04:00,168.40499877929688,168.44500732421875,168.3300018310547,168.34500122070312,168.34500122070312,34453
2024-04-24 13:05:00-04:00,168.34500122070312,168.39999389648438,168.34500122070312,168.375,168.375,29591
2024-04-24 13:06:00-04:00,168.38999938964844,168.40499877929688,168.33999633789062,168.39999389648438,168.39999389648438,39581
2024-04-24 13:07:00-04:00,168.39999389648438,168.51499938964844,168.39999389648438,168.51499938964844,168.51499938964844,71830
2024-04-24 13:08:00-04:00,168.51199340820312,168.5399932861328,168.4550018310547,168.49000549316406,168.49000549316406,54826
2024-04-24 13:09:00-04:00,168.5,168.52999877929688,168.4499969482422,168.52999877929688,168.52999877929688,33113
2024-04-24 13:10:00-04:00,168.52999877929688,168.60499572753906,168.50999450683594,168.55999755859375,168.55999755859375,52001
2024-04-24 13:11:00-04:00,168.55999755859375,168.63999938964844,168.5500030517578,168.5850067138672,168.5850067138672,53088
2024-04-24 13:12:00-04:00,168.58999633789062,168.6199951171875,168.52020263671875,168.53500366210938,168.53500366210938,47142
2024-04-24 13:13:00-04:00,168.5399932861328,168.5572052001953,168.47500610351562,168.53500366210938,168.53500366210938,48833
2024-04-24 13:14:00-04:00,168.5399932861328,168.54989624023438,168.4600067138672,168.47500610351562,168.47500610351562,37910
2024-04-24 13:15:00-04:00,168.47500610351562,168.50990295410156,168.46009826660156,168.497802734375,168.497802734375,26843
2024-04-24 13:16:00-04:00,168.49000549316406,168.5,168.4499969482422,168.4949951171875,168.4949951171875,34468
2024-04-24 13:17:00-04:00,168.5,168.50999450683594,168.4600067138672,168.4857940673828,168.4857940673828,21911
2024-04-24 13:18:00-04:00,168.48500061035156,168.5050048828125,168.4700927734375,168.5,168.5,45070
2024-04-24 13:19:00-04:00,168.5,168.52999877929688,168.44000244140625,168.4499969482422,168.4499969482422,49126
2024-04-24 13:20:00-04:00,168.4600067138672,168.48500061035156,168.3800048828125,168.42630004882812,168.42630004882812,58577
2024-04-24 13:21:00-04:00,168.42999267578125,168.43649291992188,168.39999389648438,168.39999389648438,168.39999389648438,31605
2024-04-24 13:22:00-04:00,168.39999389648438,168.4199981689453,168.36000061035156,168.3800048828125,168.3800048828125,29604
2024-04-24 13:23:00-04:00,168.38499450683594,168.41000366210938,168.35000610351562,168.35000610351562,168.35000610351562,35518
2024-04-24 13:24:00-04:00,168.35499572753906,168.39990234375,168.3300018310547,168.3997039794922,168.3997039794922,45618
2024-04-24 13:25:00-04:00,168.39999389648438,168.5050048828125,168.3843994140625,168.46499633789062,168.46499633789062,52214
2024-04-24 13:26:00-04:00,168.46499633789062,168.52670288085938,168.4499969482422,168.52499389648438,168.52499389648438,42423
